"target","Age","Attrition","DailyRate","DistanceFromHome","Education","EmployeeNumber","EnvironmentSatisfaction","HourlyRate","JobInvolvement","JobLevel","JobSatisfaction","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
0,36.1268921327784,0,456.927438826559,-1.66197884794157,2.31567561535843,309.411123646597,4.99195948705554,38.1078545103142,1.8277473161646,2.4716070319823,3.61295284970827,5471.45993738856,19520.991623869,3.03903204671397,17.4614417604966,2.38560347567968,3.22024032581071,2.21111633631253,14.4358735324489,-1.88829029279445,2.58898619015408,0.724764369643887,3.62036248776851,6.69026590019906,6.80914792031568
0,29.7776249441838,0,856.370634510399,4.1684729889833,0.769200018688366,388.719993391322,3.035333032367,125.305560203869,1.63566708445041,1.97630433099446,4.84239502965353,6677.96567985428,15198.5988722915,5.5939770880909,13.6364016798116,2.80553536685609,4.64044163651097,2.31178480892162,18.9110329838294,1.41463780108718,3.87693405902458,1.70226194011208,-5.1057276343012,3.0342326890351,-3.57103441656727
0,41.59814073401,0,1269.32526182066,23.8814778210533,3.14713203665904,662.478436409183,3.22982485001426,78.3752069671868,2.2972495165831,2.84597316664111,3.1609723048066,13789.6775725815,7936.49384510109,0.694902725876424,19.2741155658231,2.83172100982961,1.79058389182113,-0.146504124586056,30.0251063033407,3.33354012218653,1.59906668870121,21.3396428440034,4.83546024517793,4.67835038497083,9.19996842080244
0,27.507931547567,0,443.09562047828,14.6151133389218,1.36969069207534,1862.17574249368,1.99298361785669,93.251095061901,3.20110099757939,0.37905406896241,3.02224090648853,6641.06689220946,20265.5927375461,1.36453901602121,10.6415106139847,3.48222030304075,0.111575776190317,1.72320952704055,11.8700498077508,5.54089846567214,2.81208058979342,10.4229844915182,7.24463377776006,7.07460748575731,2.56213768706341
0,36.7805391169513,0,1302.09179319804,13.8201395353919,3.93663300811604,719.358888911055,3.1191793847664,22.9677757829213,4.30620687337778,0.654503134393057,2.60587260982269,-1359.39193793846,12374.0634988158,1.21766058730593,15.2487835297704,2.58886736233523,3.81049113908005,0.303312677095767,8.61332418482153,4.0492135910473,2.54590812571193,6.35719374482285,4.70280763775531,-0.375667365358409,7.13621643391054
0,34.1057340952391,0,224.789368981441,11.622516820503,3.31027414009747,386.123420549264,2.8323114532634,79.4688560133461,2.83417723255787,0.392416577233471,2.3284153067346,4627.08328907522,-3364.88234946439,0.202580730067671,9.38037210531836,3.29274646072461,4.30005755460411,1.33525700603493,9.00470610616249,6.53660408278168,1.88181256672011,3.57022959808055,7.66822695250076,4.42813500894959,2.55216831701776
0,47.3760588535536,0,-237.920307421059,24.965227553866,4.21107434471298,2189.34762870758,4.10773016560401,56.1819648068759,4.73980265117268,5.13237538423465,1.95244169078827,24640.0609665255,29069.4155934451,2.72787775498614,20.3232247312615,2.66362944422735,0.89102467901212,1.83440275475609,38.9809376413585,0.746038440519613,3.25769596325859,5.99540374032184,10.8584780130668,0.0261577331959983,7.07679285635474
0,22.4236887170736,0,870.55842939193,5.6695947443364,4.31931316720597,1545.66823457167,2.70702356510201,83.119175874768,4.20381925187834,1.10809128306306,3.6456943769175,8779.50332035557,24508.3099755499,2.16003811132124,14.6129982199334,2.74323447170059,3.80459782549834,0.75824637926575,-9.20452861257314,2.19969033350858,3.15211589243292,11.3380180430805,2.44731501283353,-0.884307567920695,-0.414386763879498
0,34.7858172422436,0,1432.79127627548,28.7510361718275,2.73385589024912,729.647335765557,2.41072707559693,60.4984125830263,3.7772908514693,1.31166902103067,4.49060005358909,978.809479623441,18453.7209460039,1.31153126510933,11.9133602360865,2.76395368267073,2.25361469711974,1.28848338322012,9.83574917626622,3.39383833808688,2.85303779926431,-1.84604046232621,2.1614849208532,1.70771050539281,1.79858925469127
0,40.7799531769455,0,966.950488921081,13.1773718821291,0.877903290285683,2142.69803002262,3.47591793752562,97.2793019159967,3.63255252107118,1.27350182083312,2.70449661264952,8812.11214905196,24428.9965283153,7.13534068658194,21.8258280263602,2.88792505936203,2.834862865994,0.648721968071166,7.36051910162567,3.34910313597051,3.08876112610783,12.7069360390453,5.46668852415946,-2.91111770365882,3.70643312165773
0,39.3141177396657,0,733.481824193157,4.11603024984711,3.78665368462045,1332.90275504229,3.21605373834528,37.6453993237247,2.60061797020867,1.05591460862053,0.422175408808789,-1048.55623134217,7564.21577569782,1.31180611990955,13.9394499965389,3.14448500975518,1.14901295650865,0.162112938849779,10.6501212215989,1.45049234485172,2.66638593244276,10.8368886189676,3.97736776908381,6.90855033649181,8.51858798663049
0,42.9473970366259,0,434.217018279605,13.0037400123979,4.6259116415374,1466.11353423307,2.42403867959246,32.7732463833972,2.45198611936787,2.01124495388753,2.14018771587484,8808.12884195385,10361.9321865285,6.66861719777587,14.3672433084611,2.75230401993107,4.34562105148914,-0.24457828400973,31.1836180142699,2.34365605522724,3.50279277748765,12.8487281309026,6.71385355886679,-1.62621978795466,7.12291421202346
0,40.4208265124359,0,1728.8875565508,17.170995568186,1.2093519651286,1325.14057414882,1.45763420114924,92.2394113623265,3.29526085529676,1.68751416454144,2.12921233617356,5830.27464210918,19545.6180015477,0.822980635132743,16.120923179356,3.44665339018998,3.19445427798234,-0.000689387648072332,14.2962860712474,3.5545452833112,1.65116487743933,18.1381788322061,-0.728812026324055,4.11225649703216,2.11235332114827
0,27.3246957231301,0,1290.13085907154,4.11927205049066,2.29186051433719,-135.300105603382,4.28022571260882,88.2362864668002,3.14841287894181,0.306759659251002,3.51473046101152,6031.9690096551,8588.36779435123,2.58025084728885,15.9163356445412,3.14489103473712,4.16929631448421,-0.194157380791632,13.7501899387655,1.01972389498909,1.94716897476345,8.82601889142378,2.15562991132772,-1.11091218375097,6.22424252480064
0,27.7909686693384,0,154.538057003104,3.69053903567918,3.41629475729468,467.947862473262,2.909198793518,61.8523672847447,2.36178182484543,1.7368531048097,1.06656832062605,1309.09513773242,27895.1138279693,-0.364381453585876,11.0742982903757,3.18220745327093,3.17430240414885,2.07053649792956,3.3372777080847,4.23488470502778,2.88632619309639,1.03518617286433,-0.6340918197642,-1.04155703507775,4.49922056482205
0,41.9286144420238,0,627.333739109129,21.9517616126726,1.70098827166013,1609.7928045507,3.45273723203284,20.0332236902123,2.4991115442814,1.94057287667432,4.65605216358715,4310.09254017833,1689.63989694268,-0.837301351952999,16.7941093118566,4.32268547854048,4.51983983286709,0.00694916458569422,2.53391649996776,2.17099667764477,1.21375287848777,-0.774827163895456,-2.41245895421499,5.78550784983955,2.73025410642705
0,26.0091181078598,0,623.707050417688,14.4031934188164,2.78436159856704,1114.63001097583,3.08807955366382,99.1741052643836,3.04822247877215,1.85027164233595,1.27387504225967,6094.24579211407,25266.2439868387,-0.493885349524153,19.0119785844495,3.15426632727339,3.0560529621843,0.910363974060156,5.9613183374396,3.83413112948049,3.35755893613187,7.9751179277023,2.47477541436641,3.606515827375,4.03336468170639
0,25.3839727249162,0,818.117863341242,9.07207995970262,2.25601536953025,1402.05727021989,3.28993123344865,67.056641521013,1.96853760231417,1.25100415623142,1.27243711045158,-275.704685378451,-6013.86341069655,-0.919820001713166,11.4824568783371,2.86826937180775,4.20586281377355,0.766674097893085,-2.22037447892357,2.13806164805376,3.55766383580358,-0.664907837420572,-1.40257445000387,2.25267305742364,0.513211827965857
0,50.4723870978575,0,1399.70536258105,23.9717532633927,3.04164804929419,460.873479147158,0.172055086126164,81.0426097773112,3.36595251525222,3.14597782229387,-0.429060952391837,4413.04592465019,6953.05242995351,9.30210595708706,10.1977267220868,2.87033062621825,2.05270245793308,-0.629591957080711,29.840210182263,4.64411273224056,2.45274406228638,24.3947722846087,20.7194101742114,11.5012370693846,8.3077275920894
0,27.8177102085004,0,1212.29360882241,-2.04510764114657,2.04088037523136,80.2711939621036,1.22864740875609,17.0592575009674,1.4562023734201,0.654442452201005,2.00737708152094,9761.85872378578,20897.8620522966,1.63011589846331,21.2476992007529,3.10320436330389,0.838232778136943,-0.743330805813766,0.648839547169276,2.85786333555372,2.5479333169605,-3.65597669361344,-2.70212892038408,4.51300409525922,3.09209853820727
0,35.0848533495983,0,726.09779690355,-3.18879205830123,0.142352155740043,1362.30824188822,4.44371190555887,96.5234965719191,2.4850177181349,5.07055078148018,4.60421366366911,10796.9755289943,5507.98788851017,1.35920541871773,17.0960702002209,3.13926798441913,1.57601005471944,1.11448143622242,26.039220415035,2.96994474702235,2.58380809700593,19.2342177901978,4.82881052153341,15.2790289758986,5.68984420462941
0,44.8815298130131,0,107.310012921529,4.66650274416082,4.87186363763653,1619.32517866515,3.57799929809533,87.3715863189215,2.91655401346322,0.490898736665477,1.74044596562811,6516.88559048506,10465.04345304,4.21750746153477,13.6878586840291,2.92113239697843,5.00547070274876,1.85378663705042,6.98331673226422,2.08256925854152,0.891551840127846,0.788464880468157,-1.94617535638432,-0.810546399237264,-6.60781413767865
0,19.7946500601969,0,1768.46732933404,18.1792044569275,2.78434611828291,602.108078609742,4.03637314563928,90.256600373125,1.71293980700845,0.743330015629602,0.486589179425402,8615.4442996717,18969.6570242328,2.7956029165876,11.8130827603545,2.91585703503558,1.63451232673644,0.961441243512841,20.8733803486598,4.25379063705394,3.70624568192285,6.93660542045406,4.27861665951075,0.285966710723452,10.87322613001
0,46.9270568249755,0,1546.46524490207,28.960304521927,3.52488092626483,1506.76142391944,0.375852351479363,22.126397340864,0.817646127154821,3.95649507113451,1.47128734078387,1951.94999298907,14633.5023206333,8.30347875251708,18.063364084284,3.29990144081886,2.54369871919365,0.931363957392424,2.6842635820346,2.1227297463676,3.03401057997048,-8.62086392716635,2.82783300891641,1.83671819125319,0.602924677798632
0,25.0871724984042,0,938.265819189811,-3.61034654966179,2.84116449167002,1627.52968938757,3.27954418237262,52.5590258850514,3.85292298965592,2.98467802131677,-1.2764214707464,14525.4865570827,9320.13616691985,0.75481470674768,16.1147865120615,2.86892777419553,3.45028916735613,-0.85670618653274,7.21379061052565,1.20483371578564,4.11408162178647,4.52322065406094,4.11276829866699,-1.15380339602037,8.47151182095331
0,24.5433132370632,0,831.431675394733,28.3231679097293,-2.05064437221931,928.415391731475,3.95778903168066,31.8148030735245,2.80142073570005,1.3320913985749,4.90567387389286,4140.29047684343,1874.03091214956,0.22681450433005,13.3783900696916,2.86457797920136,1.89677649604856,-0.410971815110058,20.0667651308333,2.10547088986699,3.81030417191683,3.7573513449826,7.23874895124609,3.01233424767571,11.9829113954559
0,27.2163734521538,0,1170.86935283922,15.7506112155828,-0.265017483318779,1245.83012922638,3.18540927381616,54.6103242151116,3.5971403919149,1.21504699881145,3.88904990460898,3803.10570222034,24276.3248678247,-0.751561208332981,26.1366419978127,3.98301099152358,3.77752307795201,0.213315700999359,20.1433645311689,1.6551809067517,1.31320837639226,4.46429515378995,4.38979111061945,0.849223551495544,7.87720748294341
0,39.1368254862298,0,1788.55421184489,22.7963729241649,4.24647027222795,453.629524785881,3.01753228378322,28.4486144352443,3.97025560563966,2.68707051913786,2.22587805409177,6143.68887031424,9888.1287844944,-2.05785857972883,13.2006487058305,3.16380389453619,1.35355704190388,0.486409988107749,21.27947753544,3.19847794587775,3.22243804519273,21.3604634841373,12.7625419238676,6.31987838426321,10.1205590559916
0,32.3350757997252,0,878.308993767862,-0.252782771193509,0.411515964959117,2501.08074063719,1.81806372191344,35.2558561305138,2.97377077580434,1.13746921157813,4.28187163242533,6578.38218539437,17645.422315313,-3.55784239526878,18.9342705461698,2.74917472511925,2.65886709876144,-0.628570606298661,6.26906696220342,1.56679691612662,2.1882016861004,6.83096503860976,6.73301676553163,-0.155152300902725,2.20936234522268
0,34.7617965445075,0,926.233364624438,11.6190033783954,3.22330341465578,-248.228745810284,3.5785440491848,38.2255950339672,2.22914556498861,3.82904222942779,3.25820403079835,11589.8475212522,13575.441079478,-0.462512510415667,26.0598290276792,4.04452467013252,0.508205279906853,1.76220413824883,14.8278561233212,3.25686911777258,1.90754793406109,9.61743127057349,9.12626373701091,3.30663884790982,11.4989011213757
0,10.1670154420321,0,968.914718828352,16.6717627090442,0.174195556702493,1892.97531735428,1.5479563555436,60.5345549846227,2.85425509058001,2.33425237200731,3.27076186135072,2842.13942450109,26368.5859993166,-0.113010616100794,8.52056434202225,3.26131643723445,1.68828967321567,1.68414882153733,14.7749272242099,4.17908240481544,2.71024772090209,6.06155906962093,9.26246192316409,-4.40837586602084,9.08225255733027
0,28.6815626872666,0,1432.48663381283,1.87181210227048,4.57917828921953,903.066063107274,3.4972583450614,33.9350604058862,3.11153231454702,3.22241732367096,4.54257785205644,8826.49663367708,24869.7079075078,0.0564565847353603,12.8936373843453,2.65644167256612,2.74798705641973,0.317729446841823,4.75128561727172,1.75277440760195,1.57126266066778,8.66764215139846,9.22042640340554,5.01523322644407,12.8808441501026
0,25.327945199557,0,248.83947716163,32.845062836998,1.92573891938935,2091.40098752276,3.32884570496067,114.347840233359,1.87223321569528,1.19361192235237,2.82270809270062,6149.31850715475,17588.6789719214,9.04849493451031,14.83126463557,2.93143202827431,4.73771435699157,1.26425935607752,9.0845641114917,2.18073206023285,3.49077789445458,6.22747573379423,4.08872651080635,-1.47245534980892,2.47977160235026
0,41.8954331827849,0,351.832345669394,5.66472696135431,2.63763933085074,-124.182196611485,1.90173015830863,11.3851473291485,2.55682769665922,0.757975715644902,3.10792719399573,7619.8789965781,16311.3617255698,1.90807338321073,10.0636628724509,3.02767425174055,4.53087173633681,0.678073720581066,8.75940581049386,5.49512440231358,2.76604939578149,6.93810438689446,0.801207096228054,2.91763065005641,-2.5664195080037
0,32.8968264350266,0,1052.98077952509,7.30663042439689,2.98921677708437,1679.86904829523,0.679632292819049,103.758562341087,2.84426528968265,1.16758101532774,0.334371389300492,11315.612249709,13014.074032861,0.0943080993584571,21.8773989346754,3.69340349385019,3.42256066543384,0.444921684912436,9.74659038050729,4.74445247580775,2.74485374088829,15.3433784579595,-1.97019165132461,5.6290503425437,8.78818910422982
0,27.620772073178,0,1483.73383576917,-4.93595240611062,3.21047952645281,1679.98258984286,3.71825484262348,66.7280825930979,2.90094480754964,3.26426606123193,5.14050528050654,8322.94966154422,21210.6228609575,1.51325359881763,10.4905838572167,2.87643049574348,5.75007276244691,2.80132758036854,20.4859327187384,2.64674428576858,2.82649970485116,2.88602508816705,3.1947395905183,3.98631014597893,-0.509393122926633
0,57.4230558225993,0,1156.75939684649,12.966883217008,3.76882134701222,-323.035855982695,3.02602345020687,81.7845123022629,2.66645232719187,2.37495137939473,3.20686013572452,4368.73474791984,18737.8106130324,1.76968275566169,13.9341415359105,3.2235826659662,2.25742663231369,1.07527376198721,32.9732910230759,4.95076661836892,3.22631638817086,11.5708194717703,6.63554061598813,0.564745661037777,5.9645297330512
0,33.770696225951,0,543.596223699848,4.47653214322727,4.80580481689909,389.894155327948,2.2375808914897,35.0658243924518,2.08917589750156,2.07942579138632,2.21350784099874,4570.16976452035,24909.1538306115,4.41818607149061,13.1848870753698,2.68491279102261,1.58378562845771,-1.54629424116394,15.1614549499122,2.17041313406246,2.82616135972583,15.2693718480644,23.1811352417925,-1.42003432530808,12.0920872528665
0,58.0847841096343,0,1156.98931001159,1.26919290409653,4.1159161363456,1343.23362800856,0.523370314901654,76.8263270087572,2.16889267322998,3.65652539832202,2.52855662061231,11424.6703840731,17415.5104335864,7.23831753447248,21.8782017890867,3.92824842139373,5.50495978637863,2.66619521864734,33.5247502926466,3.51608437194217,2.63193392091581,3.43114474624647,-2.95674435448908,1.31679748593281,0.901440944478626
0,30.3504372770414,0,862.60740229142,7.9004052815812,3.65435874687937,-251.496351246273,2.57192734471214,86.5116954752391,2.82722262450188,0.118659593969628,1.75783675105305,-3215.43882979391,20850.7326715939,4.1121950583758,16.7387645721154,2.90016977730148,1.53833372403096,0.228767961379996,-8.76986476206062,3.73885035527837,2.854356629589,-2.98478340047173,0.0235326907235529,1.21014377879264,-1.4263338758904
0,47.2235318355686,0,872.519442573566,13.2519407801342,-0.191792144025593,843.371880883954,3.45137248466341,81.2804210166456,3.28151549142884,0.623742007197499,2.44650434898128,1018.25043881599,8041.34104677925,-0.293180632115175,14.1043694699126,3.31067075245307,1.78675525879851,0.490120550849944,8.05446271008723,1.58489209845273,2.90191821552393,7.76972239778656,1.32539414256213,0.368184792058373,0.241419577573717
0,38.5604593869838,0,292.220682299579,2.09593434021856,2.22606956231471,853.029602822439,3.05956519867293,55.216132636713,2.84468571882916,2.11296678761891,4.74346174104231,1992.44936526578,23391.5906169421,-1.16989147945676,14.9521955835471,3.00116861862309,2.81279487514017,-0.0966236311301255,12.6273987328,4.82392826819334,2.63338619781246,6.20834519727722,11.8450499916485,9.69303024355245,6.37075035825271
0,28.7790075482803,0,632.298736406946,18.5820184494655,3.19817676716445,888.623769071014,1.89547831007873,60.3993741400082,3.07111730058384,2.26715227731705,4.22903282512327,13197.2068904198,13613.9178645745,0.290798949773893,11.7771218631606,3.66994279675921,3.0561856510369,1.56478479804326,2.48165451675364,-0.00667865792461075,2.67207686797732,16.9983544683167,11.3587800540831,-0.167612335131728,9.00841562621302
0,35.5260040365034,0,572.531505757122,-6.10246875772511,1.5863144620963,2586.77047512289,2.78825658111691,78.6342957127306,2.08224912549175,1.62226924788705,-0.0143935273853115,3090.15860135858,19957.9904204312,0.990111630126028,8.78390163424633,2.72661567410789,4.04028062149236,-0.755487902499795,1.16127265279834,5.62924370939418,2.75906388611238,-1.68332548885889,2.89256855692704,1.62932440725122,-1.42075792976449
0,47.5186913028283,0,1298.90475820915,-4.3114519303204,0.132368412995235,1147.24147711596,1.91143820535824,26.4774081688844,2.34618954832591,4.97229691295356,0.767926954801089,19474.3493471802,942.584483258933,3.13364175215353,13.1946470583583,2.69323449243063,3.11709060139839,0.365563137809033,13.8353865828487,3.06637185130508,3.56042854310278,19.2420196076139,4.55800990198036,2.92576635962554,11.0495888155213
0,57.9719876114004,0,141.808573122741,0.671970698996226,3.95691339606337,2221.36904596684,1.92959415525092,100.041654688298,1.46682765272297,1.08210799980929,4.28145131218589,5078.21615726845,22984.0553867187,5.93184916987301,14.9029740611632,4.38380727009531,2.44305259929204,2.01227714645047,17.1719026179526,2.45142223706594,4.21299951702417,-2.128969502431,-0.130494532490046,2.94257531661095,5.77412586252646
0,31.4767835581161,0,1572.72145737293,7.86083531156959,2.09699542383842,622.572266916617,1.48201293638471,6.16708674414508,2.71956655984194,1.39987918046244,3.23394881806923,9553.57582867289,2182.21786919695,5.54778910738476,22.4396747868723,3.7067036412497,4.20689277346715,1.1523044619064,18.1235817424726,3.55212947043231,1.06973978695353,11.5220905724838,10.0553160693125,3.27292538948129,8.85951992581351
0,27.717072999658,0,915.511372441189,2.08615195040766,2.75298447713589,1616.12475665861,2.89370513292163,65.8648333201187,3.20703470882241,2.77194606638381,4.09117074598353,3541.56405108536,8014.4800092206,0.645729337719695,21.5799384772111,4.20767178282751,3.29685596769317,-0.442033729590891,5.5766829818425,1.64288408266365,1.53512916856993,11.229192005152,5.37761889873175,0.150028149598976,1.53653611843208
0,20.3870202186095,0,764.583802392335,15.3466677960039,3.10605264032618,2262.83969351786,4.40814818748275,38.7216760704077,3.89034157920789,2.34467423262521,4.0372670475383,4543.63232289978,5331.93667441231,0.251885223724548,16.6346540956183,3.01185434050706,0.0835278175439004,1.69997537127019,0.766831547203704,6.21031896905897,1.70398843086858,7.74064158588924,8.98263798279426,-6.31590257224859,8.33030866086309
0,54.4630862961205,0,691.41582232219,22.9255147156258,2.44731975447968,984.67385408602,1.39815150547929,99.0420225567683,0.713570859307994,4.13251390358157,0.71637210985946,11588.3715208519,17908.0106561159,0.806687658000713,18.4521766966368,3.05718026825879,2.65588839813762,1.87772600479929,33.3435890562907,1.80959540791041,2.72480861183422,11.4966620264984,8.50483647320232,-2.66494821955751,6.85208585596915
0,42.0428525470714,0,1315.72488542421,37.8510225518728,4.51316046038717,239.959933131382,3.7743910698158,79.9902160604825,1.58078719956353,1.23576408260914,4.03575899742938,6940.18511389618,2925.21161310461,-0.323320305220539,8.09746621876994,3.1742015758336,4.98146045250184,1.86592691808175,8.35569090468652,2.51833182559166,3.10423715790341,13.4243448250255,1.21379984483927,0.461810398186263,2.70030023322272
0,37.0985537662059,0,1297.51614102578,6.72169697312044,1.69061220983241,1840.4132739581,2.13523927425319,96.3193996375906,1.48440871672043,3.52721321662578,2.12892916675324,8592.77506100226,7670.40228990789,0.636870667402649,6.42099319294927,2.69589913710619,-1.14035384473334,0.205250067893929,17.214206979931,4.69236899811258,3.09135620232791,3.31659531283912,7.63086986651683,1.88180766754948,7.91635678784494
0,40.8365437654988,0,634.707528140414,13.4963245615244,2.88214844393472,40.0119849958013,4.68640640639825,114.498910118689,2.64172875932291,3.15808993797422,-0.141308293102242,13866.0892958249,11190.1858118349,7.62793190164161,12.3786348461189,3.82815243605256,2.02012621620947,0.0324230180670203,32.4371382753822,2.74397293729405,2.83160961742997,10.9073672731424,3.89214817967833,6.85260839079186,8.63690174870571
0,29.9432200761745,0,1101.93896386043,7.09615372942426,2.51106546623514,972.886534895576,3.39309208523308,94.5309423576317,3.94472437075886,0.512569586986639,1.19957938209233,9404.01084788762,18798.0501006646,1.47778263372228,12.1060916629129,3.15889850696177,4.60361492436569,2.64234734041075,14.0460934480541,1.34555575164616,3.49924997036671,-0.228743519378649,5.54980836041916,5.24976120512821,2.09373339685408
0,33.6690493128423,0,378.548378853417,2.25651534426702,4.04259095722606,285.478355164133,1.7602074675369,37.9611923725124,2.95309782616381,1.42865137290467,1.82773553433687,7023.19761071886,1572.3092122705,2.37390277914028,9.17275350249241,2.72707398898668,5.63823681262458,0.759120550332104,5.82858760425704,4.86160895958915,3.21124513096027,-6.9436335215613,5.45169839496764,1.3379635833654,4.69021442936095
0,33.5359486869373,0,818.984428325154,1.14231999366309,2.08040993065073,374.701245205004,3.60438052983297,81.5582700463871,2.98782801095054,1.48728152033553,1.23264929480183,13849.4869726624,16501.1550394266,0.351749697042017,10.4600490985644,2.92121828790034,4.36119635292807,1.26785969136736,7.0124363781507,3.41403280257244,2.12731772067063,3.53287619988802,5.264933895169,3.30197757652213,0.220494633526428
0,30.3919879021195,0,52.6292564709816,9.84178276564738,4.71920288860558,1571.66716639465,3.44613551044515,75.295512844136,1.15459556900132,0.550686394673515,2.78893173668842,7531.72362246962,27687.1687052999,4.13069134752704,17.2408830261186,2.77424400604964,4.14339874110233,2.26854318100326,0.586569739613244,1.37804191309227,2.18336415713618,5.27053267731503,-3.55146387295697,2.29837808422873,-0.533975260067665
0,26.105466977912,0,364.75774193998,9.09820029610207,0.550137670606285,1478.60874081884,2.39013351666852,93.1365461997281,4.03900174993998,1.53364949825844,0.622825406863712,2815.27765601346,23522.6776264208,8.84717471572813,17.0256523324144,3.00579047231171,2.53173081545466,-0.942476881478349,8.65696211406385,2.73944366060435,1.60813472085845,2.49574860527138,8.3288305627141,1.67070351821493,4.54341807419759
0,44.0495315331326,0,714.968811892828,12.6356092408956,3.2683227093588,845.590979117724,4.12139801929605,76.7538771613816,2.15546034869139,4.41652844709027,0.360097105019585,22807.9896955986,16206.191750148,6.63478949791058,11.8045735141571,2.94516536923742,2.39475743413289,0.800878701418587,22.4763719219766,1.97688875192073,3.14396495629157,-3.93710761899758,3.60383749080307,5.31874526735638,2.85713163798104
