"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
0.571428571428571,"No","Travel_Rarely",NA,"Sales",0.25,0.75,"Marketing",0.666666666666667,"Male",0.257142857142857,0.666666666666667,0.25,"Sales Executive",0.333333333333333,"Married",NA,NA,0,"No",0,0,1,0.333333333333333,0.294117647058824,0.333333333333333,0.666666666666667,0.36,0.466666666666667,0.363636363636364,0.142857142857143
0.619047619047619,"No","Travel_Rarely",NA,"Research & Development",0.214285714285714,0.75,"Medical",0,"Female",0.171428571428571,0.333333333333333,0.5,"Healthcare Representative",1,"Married",NA,NA,0.333333333333333,"No",0.214285714285714,0,1,0.333333333333333,0.705882352941177,0.666666666666667,0.666666666666667,0.88,0.4,0.454545454545455,NA
0.666666666666667,"No","Travel_Rarely",NA,"Sales",0.0357142857142857,0.75,"Marketing",0.333333333333333,"Female",0.757142857142857,0.666666666666667,1,"Manager",0,"Single",NA,NA,0.333333333333333,"No",0.0714285714285714,0,1,0,0.647058823529412,0.333333333333333,0.333333333333333,0.08,0.133333333333333,0.181818181818182,0.0714285714285714
0.357142857142857,"No","Travel_Rarely",NA,"Research & Development",0.0357142857142857,0.5,"Medical",0.666666666666667,"Male",0.685714285714286,0.666666666666667,0,"Laboratory Technician",1,"Single",NA,NA,0.444444444444444,"No",0,0,1,0,0.205882352941176,0.5,0.666666666666667,0.04,0.0666666666666667,0,0
0.619047619047619,"No","Travel_Rarely",NA,"Research & Development",0.321428571428571,0.75,"Other",1,"Male",0.157142857142857,0.666666666666667,0.25,"Healthcare Representative",1,"Married",NA,NA,0.222222222222222,"Yes",0.142857142857143,0,1,0,0.264705882352941,0.833333333333333,1,0.16,0.133333333333333,0.0909090909090909,0.214285714285714
0.285714285714286,"No","Travel_Rarely",NA,"Research & Development",0.285714285714286,0.25,"Medical",1,"Male",0.757142857142857,0.333333333333333,0,"Laboratory Technician",0.666666666666667,"Single",NA,NA,0.111111111111111,"No",0.142857142857143,0,0,0,0.294117647058824,0.833333333333333,0.666666666666667,0.4,0,0.0909090909090909,0.571428571428571
0.595238095238095,"No","Travel_Rarely",NA,"Research & Development",0.0357142857142857,0.25,"Medical",1,"Female",0.6,1,0,"Research Scientist",0.666666666666667,"Divorced",NA,NA,0.111111111111111,"No",0.0714285714285714,0,1,0.666666666666667,0.176470588235294,0.5,0.333333333333333,0.2,0.2,0.0909090909090909,0.285714285714286
0.404761904761905,"No","Travel_Rarely",NA,"Sales",0.0357142857142857,0.5,"Marketing",1,"Female",0.957142857142857,0.666666666666667,0,"Sales Representative",1,"Married",NA,NA,0.111111111111111,"No",0.142857142857143,0,0,0,0.0588235294117647,0.5,0.666666666666667,0.08,0.133333333333333,0.181818181818182,0.142857142857143
0.428571428571429,"No","Travel_Rarely",NA,"Research & Development",0.142857142857143,0.75,"Life Sciences",0.333333333333333,"Female",0.742857142857143,0.333333333333333,0,"Research Scientist",0,"Married",NA,NA,1,"Yes",0.214285714285714,0,1,0.333333333333333,0.176470588235294,0.5,1,0.04,0.0666666666666667,0,0
0.357142857142857,"No","Travel_Frequently",NA,"Sales",0,0.5,"Life Sciences",0.666666666666667,"Female",0.171428571428571,1,0.25,"Sales Executive",0,"Married",NA,NA,0.222222222222222,"No",0.571428571428571,0,0,0.666666666666667,0.294117647058824,0.5,0.666666666666667,0.2,0.2,0.0909090909090909,0.214285714285714
0.404761904761905,"No","Travel_Rarely",NA,"Research & Development",0.107142857142857,0.25,"Other",0.666666666666667,"Male",0.642857142857143,0.666666666666667,0,"Laboratory Technician",1,"Divorced",NA,NA,0.111111111111111,"No",0.0714285714285714,0,0.666666666666667,0.333333333333333,0.0294117647058824,0.5,0.666666666666667,0.04,0,0,0
0.214285714285714,"No","Travel_Rarely",NA,"Research & Development",0.0357142857142857,0.75,"Life Sciences",1,"Female",0.0428571428571429,0.666666666666667,0,"Laboratory Technician",0,"Divorced",NA,NA,0.111111111111111,"No",0.142857142857143,0,1,0.333333333333333,0.0294117647058824,1,0.666666666666667,0.04,0,0,0
0.214285714285714,"No","Travel_Frequently",NA,"Sales",0.25,0.5,"Life Sciences",1,"Male",0.1,0.666666666666667,0.5,"Sales Executive",0.666666666666667,"Single",NA,NA,0.111111111111111,"No",0.285714285714286,0,1,0,0.264705882352941,0,0.666666666666667,0.36,0.533333333333333,0.0909090909090909,0.5
0.285714285714286,"No","Travel_Frequently",NA,"Research & Development",0,0.25,"Medical",0.666666666666667,"Female",0.4,0.666666666666667,0.25,"Laboratory Technician",1,"Single",NA,NA,0.111111111111111,"No",0.857142857142857,1,1,0,0.352941176470588,0.333333333333333,0.666666666666667,0.48,0.533333333333333,0.272727272727273,0.5
0.380952380952381,"No","Non-Travel",NA,"Sales",0.785714285714286,0.75,"Marketing",0.333333333333333,"Male",0.6,0.666666666666667,0.25,"Sales Executive",0.666666666666667,"Single",NA,NA,0,"No",0.642857142857143,1,0.666666666666667,0,0.294117647058824,0.333333333333333,0.666666666666667,0.36,0.333333333333333,0.727272727272727,0.5
0.452380952380952,"No","Travel_Rarely",NA,"Research & Development",0.642857142857143,0.25,"Life Sciences",0.333333333333333,"Male",0.614285714285714,0.666666666666667,0,"Research Scientist",0.333333333333333,"Married",NA,NA,0.444444444444444,"No",0.714285714285714,1,0,0,0.235294117647059,0.166666666666667,0.666666666666667,0.04,0,0,0
0.666666666666667,"No","Travel_Frequently",NA,"Sales",0.142857142857143,0.75,"Marketing",0,"Male",0.971428571428571,0.666666666666667,0.25,"Sales Executive",1,"Single",NA,NA,0.444444444444444,"Yes",0.714285714285714,1,0.666666666666667,0,0.411764705882353,0.666666666666667,0.666666666666667,0.36,0.4,0,0.571428571428571
0.404761904761905,"No","Travel_Rarely",NA,"Research & Development",0.25,0,"Life Sciences",1,"Male",0.0857142857142857,1,0,"Laboratory Technician",1,"Married",NA,NA,0.111111111111111,"No",0.571428571428571,0,1,0,0.0294117647058824,0.333333333333333,0.666666666666667,0.04,0,0,0.0714285714285714
0.619047619047619,"No","Travel_Rarely",NA,"Sales",0,1,"Marketing",0.333333333333333,"Female",0.642857142857143,0.666666666666667,0.25,"Sales Executive",0,"Divorced",NA,NA,0.555555555555556,"Yes",0.714285714285714,1,0.666666666666667,0.333333333333333,0.264705882352941,0.333333333333333,0.333333333333333,0.16,0.2,0.0909090909090909,0.214285714285714
0.404761904761905,"No","Non-Travel",NA,"Research & Development",0.357142857142857,0.25,"Medical",0.666666666666667,"Male",0.7,0.333333333333333,0.5,"Healthcare Representative",0,"Married",NA,NA,0.222222222222222,"Yes",0.142857142857143,0,0.666666666666667,0.333333333333333,0.294117647058824,0.5,0.666666666666667,0.16,0,0.181818181818182,0.214285714285714
0.19047619047619,"No","Travel_Rarely",NA,"Sales",0.785714285714286,0.5,"Marketing",0.666666666666667,"Female",0.242857142857143,0.333333333333333,0.25,"Sales Executive",1,"Married",NA,NA,0.777777777777778,"Yes",0.571428571428571,0,0.666666666666667,0.333333333333333,0.147058823529412,0.333333333333333,0.333333333333333,0.08,0.133333333333333,0,0
0.357142857142857,"No","Travel_Frequently",NA,"Research & Development",0,0.25,"Life Sciences",0,"Female",0.971428571428571,0.666666666666667,0.5,"Research Director",1,"Single",NA,NA,0.111111111111111,"Yes",0.0714285714285714,0,0.666666666666667,0,0.441176470588235,0.166666666666667,0.666666666666667,0.6,0.933333333333333,0.727272727272727,0.857142857142857
0.404761904761905,"No","Travel_Frequently",NA,"Sales",0.607142857142857,1,"Life Sciences",0.333333333333333,"Male",0.585714285714286,0.666666666666667,0.5,"Sales Executive",0,"Married",NA,NA,0.111111111111111,"No",0.785714285714286,1,1,0.333333333333333,0.264705882352941,0.5,0.333333333333333,0.36,0.533333333333333,0.0909090909090909,0.571428571428571
0.404761904761905,"No","Travel_Rarely",NA,"Research & Development",0.785714285714286,0.75,"Medical",0.666666666666667,"Female",0,0.666666666666667,0,"Laboratory Technician",0,"Married",NA,NA,0.333333333333333,"Yes",0.285714285714286,0,0.666666666666667,0.333333333333333,0.117647058823529,0.5,0.666666666666667,0.08,0.133333333333333,0.181818181818182,0.142857142857143
0.30952380952381,"No","Travel_Rarely",NA,"Research & Development",0.214285714285714,0.75,"Life Sciences",1,"Male",0.257142857142857,0.666666666666667,0.25,"Laboratory Technician",1,"Divorced",NA,NA,0.333333333333333,"No",0.785714285714286,1,1,0.333333333333333,0.294117647058824,0.5,0.333333333333333,0.28,0.466666666666667,0.0909090909090909,0.5
0.452380952380952,"No","Travel_Rarely",NA,"Research & Development",0,0.75,"Life Sciences",0,"Male",0.3,0.333333333333333,0.25,"Manufacturing Director",0.666666666666667,"Divorced",NA,NA,0.111111111111111,"No",0.5,0,0.666666666666667,0.333333333333333,0.205882352941176,0.333333333333333,1,0.28,0.333333333333333,0,0.5
0.333333333333333,"No","Travel_Rarely",NA,"Research & Development",0,0.5,"Medical",0,"Male",0.0428571428571429,0.666666666666667,0.25,"Manufacturing Director",1,"Married",NA,NA,0.111111111111111,"Yes",0.785714285714286,1,0.333333333333333,0.333333333333333,0.264705882352941,0.5,0.666666666666667,0.36,0.533333333333333,0.636363636363636,0.571428571428571
0.476190476190476,"No","Travel_Frequently",NA,"Research & Development",1,1,"Life Sciences",1,"Female",0.285714285714286,0.666666666666667,0.25,"Laboratory Technician",1,"Single",NA,NA,0.111111111111111,"No",0,0,1,0,0.294117647058824,0.333333333333333,0.666666666666667,0.4,0.2,0.818181818181818,0.642857142857143
0.761904761904762,"No","Travel_Rarely",NA,"Research & Development",0.214285714285714,0.25,"Medical",0.333333333333333,"Female",0.185714285714286,0.333333333333333,1,"Research Director",0.666666666666667,"Divorced",NA,NA,0.555555555555556,"Yes",0.0714285714285714,0,1,0.333333333333333,0.852941176470588,0.333333333333333,0.333333333333333,NA,0.2,NA,0.571428571428571
0.976190476190476,"No","Travel_Rarely",NA,"Sales",0.857142857142857,0.5,"Life Sciences",0,"Female",0.985714285714286,0.666666666666667,0.5,"Sales Executive",0,"Single",NA,NA,0.777777777777778,"No",0,0,1,0,0.823529411764706,0.5,0.333333333333333,0.84,NA,0.636363636363636,0.642857142857143
0.428571428571429,"No","Travel_Rarely",NA,"Research & Development",0.25,0.5,"Technical Degree",0.666666666666667,"Female",0.414285714285714,0.666666666666667,0.5,"Healthcare Representative",0.666666666666667,"Divorced",NA,NA,0.111111111111111,"No",0.142857142857143,0,0.333333333333333,1,0.5,0.333333333333333,0.666666666666667,0.68,0.933333333333333,NA,0.571428571428571
0.880952380952381,"No","Travel_Rarely",NA,"Research & Development",0.25,0.5,"Medical",1,"Female",0.0428571428571429,0.666666666666667,0.75,"Manager",0.666666666666667,"Divorced",NA,NA,0.222222222222222,"Yes",0.214285714285714,0,0.666666666666667,1,0.617647058823529,0.333333333333333,0.666666666666667,0.2,0,0,0.142857142857143
0.428571428571429,"No","Travel_Frequently",NA,"Research & Development",0.357142857142857,0.5,"Life Sciences",0.333333333333333,"Male",0.928571428571429,0.333333333333333,0.25,"Manufacturing Director",0.333333333333333,"Single",NA,NA,0.111111111111111,"No",0.142857142857143,0,0.666666666666667,0,0.176470588235294,0.5,0.666666666666667,0.24,0.333333333333333,0,0.214285714285714
0.642857142857143,"No","Travel_Rarely",NA,"Research & Development",0.214285714285714,0.5,"Life Sciences",0.333333333333333,"Male",0.414285714285714,0.666666666666667,0.5,"Research Scientist",0,"Divorced",NA,NA,0.222222222222222,"No",0.428571428571429,0,0.666666666666667,0.333333333333333,0.735294117647059,0.333333333333333,0.666666666666667,0.04,0,0,0
0.404761904761905,"No","Travel_Frequently",NA,"Research & Development",0,0.5,"Medical",0.333333333333333,"Male",0.7,0.666666666666667,0,"Research Scientist",0,"Married",NA,NA,0.444444444444444,"No",0.142857142857143,0,1,0.333333333333333,0.147058823529412,0.333333333333333,0.333333333333333,0.12,0.133333333333333,0.0909090909090909,0.142857142857143
0.976190476190476,"No","Travel_Frequently",NA,"Sales",0,0,"Life Sciences",0,"Female",0.385714285714286,0.333333333333333,0.25,"Sales Executive",0.666666666666667,"Single",NA,NA,0.777777777777778,"No",0,0,1,0,0.588235294117647,0.333333333333333,0.333333333333333,0.16,0.2,0.0909090909090909,0.214285714285714
0.261904761904762,"No","Travel_Rarely",NA,"Research & Development",0.0357142857142857,0.5,"Life Sciences",0.666666666666667,"Male",0.657142857142857,0.666666666666667,0,"Research Scientist",0.333333333333333,"Married",NA,NA,0,"No",0.857142857142857,1,1,0.333333333333333,0.176470588235294,0.5,0.666666666666667,0.2,0.266666666666667,0,0.285714285714286
0.30952380952381,"No","Travel_Rarely",NA,"Research & Development",0,0.75,"Medical",0.666666666666667,"Male",0.814285714285714,0.666666666666667,0,"Research Scientist",0.333333333333333,"Single",NA,NA,0.111111111111111,"No",0.428571428571429,0,0.333333333333333,0,0.0294117647058824,0.666666666666667,0.666666666666667,0.04,0.0666666666666667,0.0909090909090909,0
0.333333333333333,"No","Travel_Rarely",NA,"Research & Development",0,0.5,"Life Sciences",0.333333333333333,"Male",0.514285714285714,0.666666666666667,0.25,"Research Scientist",0.333333333333333,"Married",NA,NA,0.111111111111111,"No",0.428571428571429,0,0.333333333333333,0.666666666666667,0.294117647058824,0.5,0.666666666666667,0.4,0.266666666666667,0,0.642857142857143
0.428571428571429,"No","Travel_Rarely",NA,"Research & Development",0.178571428571429,0.5,"Life Sciences",0.333333333333333,"Female",0.357142857142857,1,0,"Laboratory Technician",1,"Married",NA,NA,0.333333333333333,"No",0.0714285714285714,0,0.333333333333333,0,0.147058823529412,0.5,0.666666666666667,0.04,0,0,0
0.30952380952381,"No","Travel_Rarely",NA,"Research & Development",0.25,0.75,"Life Sciences",0.666666666666667,"Female",0.442857142857143,0.666666666666667,0.25,"Manufacturing Director",1,"Single",NA,NA,0.111111111111111,"No",0.857142857142857,1,1,0,0.323529411764706,0.333333333333333,0.666666666666667,0.44,0.466666666666667,0.0909090909090909,0.571428571428571
0.404761904761905,"No","Travel_Rarely",NA,"Sales",0,0.75,"Marketing",0.666666666666667,"Male",0.0285714285714286,0.333333333333333,0.25,"Sales Executive",0,"Single",NA,NA,0,"No",0.214285714285714,0,0.333333333333333,0,0.470588235294118,0.333333333333333,0.666666666666667,0.6,0.866666666666667,0.181818181818182,0.571428571428571
0.642857142857143,"No","Travel_Rarely",NA,"Research & Development",0.178571428571429,0.75,"Other",1,"Male",0.314285714285714,0.666666666666667,0.5,"Research Director",0,"Married",NA,NA,0.444444444444444,"Yes",0.214285714285714,0,0.333333333333333,0,0.5,0.5,1,0,0,0,0
0.452380952380952,"No","Travel_Rarely",NA,"Research & Development",0.214285714285714,0.75,"Medical",0,"Male",0,0.666666666666667,0.5,"Research Director",0.666666666666667,"Single",NA,NA,0.444444444444444,"No",0.142857142857143,0,0,0,0.470588235294118,0.5,1,0.2,0.133333333333333,0,0.142857142857143
0.666666666666667,"No","Travel_Rarely",NA,"Human Resources",0.142857142857143,0.25,"Medical",0.333333333333333,"Male",0.714285714285714,0.666666666666667,0.25,"Human Resources",0.333333333333333,"Divorced",NA,NA,0.888888888888889,"Yes",0.785714285714286,1,1,0.333333333333333,0.470588235294118,0.333333333333333,0.666666666666667,0.16,0.133333333333333,0,0.142857142857143
0.285714285714286,"No","Travel_Rarely",NA,"Research & Development",0,0,"Life Sciences",1,"Male",0.357142857142857,0.333333333333333,0.25,"Laboratory Technician",1,"Married",NA,NA,0.111111111111111,"Yes",0.0714285714285714,0,0.666666666666667,0.666666666666667,0.294117647058824,0.166666666666667,0.333333333333333,0.4,0.533333333333333,0.272727272727273,0
0.404761904761905,"No","Travel_Rarely",NA,"Research & Development",0,0.5,"Medical",0.333333333333333,"Male",0,0.333333333333333,0,"Research Scientist",0.666666666666667,"Single",NA,NA,0.111111111111111,"No",0.5,0,0,0,0.176470588235294,0.5,0.666666666666667,0.24,0.266666666666667,0,0.285714285714286
0.880952380952381,"No","Travel_Rarely",NA,"Sales",0,0.25,"Life Sciences",0,"Male",0.571428571428571,0.666666666666667,0.5,"Sales Executive",1,"Married",NA,NA,0.333333333333333,"No",0.214285714285714,0,1,0.333333333333333,0.705882352941177,0.666666666666667,0.666666666666667,0.04,0,0.0909090909090909,0
0.476190476190476,"No","Non-Travel",NA,"Research & Development",0.178571428571429,0.5,"Medical",0.333333333333333,"Female",0.7,0,0.25,"Research Scientist",1,"Divorced",NA,NA,0.777777777777778,"Yes",0.0714285714285714,0,1,1,0.5,0.5,0.666666666666667,0.52,0.733333333333333,0.0909090909090909,0.642857142857143
0.380952380952381,"No","Travel_Rarely",NA,"Research & Development",0,0.25,"Medical",0,"Male",0.914285714285714,0.666666666666667,0.25,"Manufacturing Director",0.333333333333333,"Married",NA,NA,0.111111111111111,"No",0.285714285714286,0,0.666666666666667,0,0.147058823529412,0.333333333333333,0.666666666666667,0.2,0.133333333333333,0.0909090909090909,0.214285714285714
0.904761904761905,"No","Travel_Rarely",NA,"Research & Development",0.214285714285714,0.5,"Life Sciences",1,"Male",0.271428571428571,0,0.5,"Manufacturing Director",1,"Single",NA,NA,0.444444444444444,"No",0,0,0,0,NA,0.5,0.333333333333333,0.24,0.266666666666667,0,0.142857142857143
0.119047619047619,"No","Travel_Rarely",NA,"Sales",0.0357142857142857,0,"Technical Degree",0.666666666666667,"Male",0.457142857142857,0.666666666666667,0,"Sales Representative",0,"Divorced",NA,NA,0.333333333333333,"No",0.142857142857143,0,0.666666666666667,0.333333333333333,0.0882352941176471,0.5,0.666666666666667,0,0,0,0
0.785714285714286,"No","Travel_Rarely",NA,"Research & Development",0.285714285714286,0.75,"Life Sciences",1,"Male",0.942857142857143,0.666666666666667,0,"Laboratory Technician",1,"Married",NA,NA,0.333333333333333,"No",0.857142857142857,1,0.333333333333333,0.666666666666667,0.294117647058824,0.666666666666667,0.666666666666667,0.16,0.133333333333333,0,0.214285714285714
0.285714285714286,"No","Travel_Rarely",NA,"Research & Development",0.0357142857142857,0.5,"Life Sciences",0.666666666666667,"Male",0.985714285714286,0.333333333333333,0.25,"Healthcare Representative",1,"Married",NA,NA,0.111111111111111,"No",0.571428571428571,0,0,1,0.323529411764706,0.5,0.666666666666667,0.44,0.666666666666667,0.909090909090909,0.571428571428571
0.523809523809524,"No","Travel_Frequently",NA,"Research & Development",0,0.75,"Life Sciences",0.666666666666667,"Male",0.685714285714286,0.333333333333333,0.75,"Healthcare Representative",0.333333333333333,"Married",NA,NA,0.111111111111111,"No",0.785714285714286,1,1,0.333333333333333,0.647058823529412,0.5,0.333333333333333,0.88,0.2,1,0.785714285714286
0.785714285714286,"No","Travel_Rarely",NA,"Sales",0.714285714285714,0.75,"Marketing",0.666666666666667,"Male",0.585714285714286,0.666666666666667,0.25,"Sales Executive",1,"Single",NA,NA,0,"Yes",0.785714285714286,1,1,0,0.323529411764706,0.333333333333333,0,0.4,0.466666666666667,0.0909090909090909,0
0.285714285714286,"No","Travel_Rarely",NA,"Sales",0.107142857142857,0.25,"Medical",0.666666666666667,"Female",0.471428571428571,0.333333333333333,0.25,"Sales Executive",0.333333333333333,"Divorced",NA,NA,0.111111111111111,"Yes",0.0714285714285714,0,0.333333333333333,1,0.323529411764706,0.666666666666667,0.333333333333333,0.44,0.533333333333333,0.181818181818182,0.5
0.666666666666667,"No","Travel_Frequently",NA,"Research & Development",0,0.5,"Medical",0.666666666666667,"Male",0.142857142857143,0.333333333333333,0.5,"Healthcare Representative",0,"Married",NA,NA,0.222222222222222,"Yes",0.142857142857143,0,0.666666666666667,0.333333333333333,0.617647058823529,0.833333333333333,0.333333333333333,0.4,0.6,0.818181818181818,0.357142857142857
